Billing Tag,Client,Instance,Backupset,Subclient,Storage_Policy,Copy,FEB Size,FEA Size,Primary AppSize,Protected App Size,Media Size
DCCM - OnPremisses,JBPASCMSR005,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.035,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINFSR090,VMware,defaultBackupSet,Cluster_PRODCL,#STP_DATACENTER_VM_01,Primary,0.03,0.0,0.0,0.0,0.0
AWS - Glacier,LQPABLKSR004,DefaultInstanceName,defaultBackupSet,FS-LQPABLKSR004,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,LQPABLKSR004,DefaultInstanceName,defaultBackupSet,FS-LQPABLKSR004,#_STP_GCP_FS_FILES_NL,Primary,0.058,0.0,0.01,0.01,0.004
DCCM - OnPremisses,JBPAINFSR089,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.076,0.0,0.0,0.0,0.0
DCCM - OnPremisses,GPPAPRNSR002,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.036,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPATWSSR003.del,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.194,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINFSR079,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.035,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPARPTSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.025,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASVCSR004,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.054,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBTAAUTSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.014,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINFSR103,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.062,0.0,0.0,0.0,0.0
AWS - Glacier,JBPAINFSR103,DefaultInstanceName,defaultBackupSet,FS-JBPAINFSR103,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPAINFSR103,DefaultInstanceName,defaultBackupSet,FS-JBPAINFSR103,#_STP_GCP_FS_FILES_NL,Primary,0.0,0.0,0.012,0.012,0.004
DCCM - OnPremisses,JBPASCMSR006,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.04,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAGDISR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.033,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAMDWSR003,VMware,defaultBackupSet,Cluster_PRODCL,#STP_DATACENTER_VM_01,Primary,0.019,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINFSR101,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.044,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPABLKSR002,JBPABLKSR002,defaultBackupSet,JBPABLKSR002/FULL,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPABLKSR002,JBPABLKSR002,defaultBackupSet,JBPABLKSR002/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPABLKSR002,JBPABLKSR002,defaultBackupSet,JBPABLKSR002/SIMPLE,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,JBPABLKSR002,JBPABLKSR002,defaultBackupSet,JBPABLKSR002/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,LQPASAISR002,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,LQPASAISR002,DefaultInstanceName,defaultBackupSet,default,#_STP_GCP_FS_FILES_NL,Primary,0.0,0.0,0.006,0.006,0.002
DCCM - OnPremisses,LQPASAISR002,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.044,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPACEDSR002,VMware,defaultBackupSet,Cluster_PRDLQ,#STP_DATACENTER_VM_01,Primary,0.042,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAMOSSR009,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.015,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINFSR076,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.06,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPARPTSR002,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.023,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAMDWSR002,VMware,defaultBackupSet,Cluster_PRODCL,#STP_DATACENTER_VM_01,Primary,0.018,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINFSR085,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.048,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAWTSSR004,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.091,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAREPSR001,VMware,defaultBackupSet,Cluster_PRODCL,#STP_DATACENTER_VM_01,Primary,0.04,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAECVSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.017,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPACAPSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.063,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPACEDSR004,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.064,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPATFSSR004,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.073,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAZAXSR003,VMware,defaultBackupSet,Cluster_PRODCL,#STP_DATACENTER_VM_01,Primary,0.045,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAVCPSR008,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.007,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASEGSR006,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.114,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAKMSSR001.del,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.036,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINWSR005,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.028,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPADSVSR011,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.05,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASTASR003,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.054,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAMFGSR001.del,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.058,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAINWSR008,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.034,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPACGPSR003,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.071,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAVGRSR002,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.018,0.0,0.0,0.0,0.0
DCCM - OnPremisses,LQPAVCPSR006,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.033,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASADSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.031,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAADSSR010,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.058,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPADECSR003,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.052,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPADECSR003,DefaultInstanceName,defaultBackupSet,FS-JBPADECSR003,#STP_DATACENTER_FS_01,1.Primary,0.0,0.0,0.013,0.013,0.003
AWS - Glacier,JBPADECSR003,DefaultInstanceName,defaultBackupSet,FS-JBPADECSR003,#STP_DATACENTER_FS_01,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPASNCSR002,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.038,0.0,0.0,0.0,0.0
AWS - Glacier,JBPAINFSR091,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,JBPAINFSR091,DefaultInstanceName,defaultBackupSet,default,#_STP_GCP_FS_FILES_NL,Primary,0.08,0.0,0.004,0.004,0.001
DCCM - OnPremisses,GPPALNXSR002,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.012,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPACEDSR001,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.059,0.0,0.0,0.0,0.0
AWS - Glacier,JBPACEDSR001,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,srv-db01,DefaultInstanceName,defaultBackupSet,srv-db01_DB,STP_SL_FS_DB,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,srv-db01,DefaultInstanceName,defaultBackupSet,srv-db01_DB,STP_SL_FS_DB,1.Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12SCSMDBH01,Hyper-V,defaultBackupSet,default,#STP_DATACENTER_VM_01,Primary,0.055,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12SCSMDWH01,Hyper-V,defaultBackupSet,default,#STP_DATACENTER_VM_01,Primary,0.069,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12SCSMDWH02,Hyper-V,defaultBackupSet,default,#STP_DATACENTER_VM_01,Primary,0.024,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K8SMDB01,Hyper-V,defaultBackupSet,VM_DESLIGADAS,#STP_DATACENTER_VM_01,Primary,0.161,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K8SM01,Hyper-V,defaultBackupSet,VM_DESLIGADAS,#STP_DATACENTER_VM_01,Primary,0.051,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12AZPADM01,Hyper-V,defaultBackupSet,VM_DESLIGADAS,#STP_DATACENTER_VM_01,Primary,0.017,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12SCSMH01,Hyper-V,defaultBackupSet,VM_DESLIGADAS,#STP_DATACENTER_VM_01,Primary,0.033,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12SCSMWEBH01,Hyper-V,defaultBackupSet,VM_DESLIGADAS,#STP_DATACENTER_VM_01,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12SCSMWEBH01,Hyper-V,defaultBackupSet,SABADO,#STP_DATACENTER_VM_01,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SRV-VMW20-NPS,Hyper-V,defaultBackupSet,SRV-VMW20-NPS,#STP_DATACENTER_VM_01,Primary,0.018,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12SCSMWEB02,Hyper-V,defaultBackupSet,SABADO,#STP_DATACENTER_VM_01,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12SCSMWEB02,Hyper-V,defaultBackupSet,VM_DESLIGADAS,#STP_DATACENTER_VM_01,Primary,0.09,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12VMM01,Hyper-V,defaultBackupSet,VM_DESLIGADAS,#STP_DATACENTER_VM_01,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12VMM01,Hyper-V,defaultBackupSet,SABADO,#STP_DATACENTER_VM_01,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,RJ2K12SCOMSRS01,Hyper-V,defaultBackupSet,SEGUNDA,#STP_DATACENTER_VM_01,Primary,0.0,0.0,0.051,0.051,0.007
DCCM - OnPremisses,RJ2K12SCOMSRS01,Hyper-V,defaultBackupSet,VM_DESLIGADAS,#STP_DATACENTER_VM_01,Primary,0.048,0.0,0.0,0.0,0.0
Azure - PROD,JBPAAUDSR006,DefaultInstanceName,defaultBackupSet,FS-JBPAAUDSR006,STP_AZU_PRD_CLPABKPSR005_GERAL,Primary,0.0,0.0,2.326,2.326,0.114
Azure - PROD,JBPAAUDSR006,DefaultInstanceName,defaultBackupSet,FS-JBPAAUDSR006,STP_AZU_PRD_CLPABKPSR005_GERAL,Retention-1yr,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,JBPAAUDSR006,VMware,defaultBackupSet,Cluster_PRDJB_CSPROD,#STP_DATACENTER_VM_01,Primary,0.126,0.0,0.0,0.0,0.0
DCCM - OnPremisses,ESPERANCA,VMware,defaultBackupSet,UNISYS,#STP_DATACENTER_VM_01,Primary,0.108,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SQLPROD03,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_01,1.Primary,0.095,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD03,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_01,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD03,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SQLPROD03,SQLPROD03\PROD03,defaultBackupSet,PROD03/FULL,#STP_DATACENTER_DB_01,1.Primary,0.107,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD03,SQLPROD03\PROD03,defaultBackupSet,PROD03/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,SQLPROD03,SQLPROD03\PROD03,defaultBackupSet,PROD03/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.118,0.118,0.011
AWS - Glacier,SQLPROD03,SQLPROD03\PROD03,defaultBackupSet,PROD03/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,SQLPROD03,SQLPROD03\PROD03,defaultBackupSet,PROD03/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.308,0.0,0.308,0.308,0.027
DCCM - OnPremisses,SQLPROD04,DefaultInstanceName,defaultBackupSet,FS-SQLPROD04,#STP_DATACENTER_FS_01,1.Primary,0.095,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD04,DefaultInstanceName,defaultBackupSet,FS-SQLPROD04,#STP_DATACENTER_FS_01,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD04,DefaultInstanceName,defaultBackupSet,FS-SQLPROD04,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SQLPROD04,SQLPROD04\PROD04,defaultBackupSet,PROD04/FULL,#STP_DATACENTER_DB_01,1.Primary,0.016,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD04,SQLPROD04\PROD04,defaultBackupSet,PROD04/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,SQLPROD04,SQLPROD04\PROD04,defaultBackupSet,PROD04/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.079,0.079,0.007
AWS - Glacier,SQLPROD04,SQLPROD04\PROD04,defaultBackupSet,PROD04/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,SQLPROD04,SQLPROD04\PROD04,defaultBackupSet,PROD04/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.003,0.0,0.003,0.003,0.0
DCCM - OnPremisses,SQLPROD11,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_01,1.Primary,0.216,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD11,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_01,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD11,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SQLPROD11,SQLPROD11\PROD11,defaultBackupSet,PROD11/FULL,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD11,SQLPROD11\PROD11,defaultBackupSet,PROD11/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,SQLPROD11,SQLPROD11\PROD11,defaultBackupSet,PROD11/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SQLPROD11,SQLPROD11\PROD11,defaultBackupSet,PROD11/SIMPLE,#STP_DATACENTER_DB_01,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD11,SQLPROD11\PROD11,defaultBackupSet,PROD11/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,SQLPROD11,SQLPROD11\PROD11,defaultBackupSet,PROD11/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD02,DefaultInstanceName,defaultBackupSet,default,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,SQLPROD02,DefaultInstanceName,defaultBackupSet,default,#_STP_GCP_FS_FILES_NL,Primary,0.272,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SQLPROD02,SQLPROD02\PROD02,defaultBackupSet,PROD02\FULL,#STP_DATACENTER_DB_01,1.Primary,0.124,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD02,SQLPROD02\PROD02,defaultBackupSet,PROD02\FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,SQLPROD02,SQLPROD02\PROD02,defaultBackupSet,PROD02\FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.126,0.126,0.011
AWS - Glacier,SQLPROD02,SQLPROD02\PROD02,defaultBackupSet,PROD02\SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,SQLPROD02,SQLPROD02\PROD02,defaultBackupSet,PROD02\SIMPLE,#_STP_GCP_SQL_DB,Primary,0.019,0.0,0.019,0.019,0.002
DCCM - OnPremisses,SQLPROD13,SQLPROD13\PROD13,defaultBackupSet,PROD13/FULL,#STP_DATACENTER_DB_01,1.Primary,0.074,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD13,SQLPROD13\PROD13,defaultBackupSet,PROD13/FULL,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,SQLPROD13,SQLPROD13\PROD13,defaultBackupSet,PROD13/FULL,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.075,0.075,0.007
AWS - Glacier,SQLPROD13,SQLPROD13\PROD13,defaultBackupSet,PROD13/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,SQLPROD13,SQLPROD13\PROD13,defaultBackupSet,PROD13/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.044,0.0,0.087,0.087,0.008
AWS - Glacier,jbhainfsr007,JBHAINFSR007,defaultBackupSet,JBHAINFSR007/SIMPLE,#STP_DATACENTER_DB_01,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,jbhainfsr007,JBHAINFSR007,defaultBackupSet,JBHAINFSR007/SIMPLE,#_STP_GCP_SQL_DB,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SQLPROD12,SQLPROD12\PROD12,defaultBackupSet,SQLPROD12/PROD12/FULL,#STP_DATACENTER_DB_02,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD12,SQLPROD12\PROD12,defaultBackupSet,SQLPROD12/PROD12/FULL,#STP_DATACENTER_DB_02,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SQLPROD12,SQLPROD12\PROD12,defaultBackupSet,SQLPROD12\PROD12/SIMPLE,#STP_DATACENTER_DB_02,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,SQLPROD12,SQLPROD12\PROD12,defaultBackupSet,SQLPROD12\PROD12/SIMPLE,#STP_DATACENTER_DB_02,2.AWS,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PBWAPP0000269,Hyper-V,defaultBackupSet,VM-PVWAPP0000255-JUMPSERVER,#STP_DATACENTER_VM_01,Primary,0.038,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PBWAPP0000271,Hyper-V,defaultBackupSet,VM-PVWAPP0000255-JUMPSERVER,#STP_DATACENTER_VM_01,Primary,0.029,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PBWSRV0000273,Hyper-V,defaultBackupSet,VM-PVWAPP0000255-JUMPSERVER,#STP_DATACENTER_VM_01,Primary,0.063,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PFWSRV0000264,Hyper-V,defaultBackupSet,VM-PVWAPP0000255-JUMPSERVER,#STP_DATACENTER_VM_01,Primary,0.026,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PBWAPP0000267,Hyper-V,defaultBackupSet,VM-PVWAPP0000255-JUMPSERVER,#STP_DATACENTER_VM_01,Primary,0.045,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PFWAPP0000124,Hyper-V,defaultBackupSet,VM-PVWAPP0000255-JUMPSERVER,#STP_DATACENTER_VM_01,Primary,0.044,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PBWAPP0000268,Hyper-V,defaultBackupSet,VM-PVWAPP0000255-JUMPSERVER,#STP_DATACENTER_VM_01,Primary,0.043,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PBWAPP0000270,Hyper-V,defaultBackupSet,VM-PVWAPP0000255-JUMPSERVER,#STP_DATACENTER_VM_01,Primary,0.036,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PFWSRV0000265,Hyper-V,defaultBackupSet,PFWSRV0000265_Teste,#STP_DATACENTER_VM_01,Primary,0.041,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PBWAPP0000272,Hyper-V,defaultBackupSet,VM-PVWAPP0000255-JUMPSERVER,#STP_DATACENTER_VM_01,Primary,0.031,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PMWDBS0000266,Hyper-V,defaultBackupSet,VM-PVWAPP0000255-JUMPSERVER,#STP_DATACENTER_VM_01,Primary,0.058,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PMWSRV0000251,Hyper-V,defaultBackupSet,VM-PVWAPP0000256-ADGSAT,#STP_DATACENTER_VM_01,Primary,0.025,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PFWSRV0000008,Hyper-V,defaultBackupSet,VM-PVWAPP0000256-ADGSAT,#STP_DATACENTER_VM_01,Primary,0.031,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PFWAPP0000233,Hyper-V,defaultBackupSet,VM-PVWAPP0000256-ADGSAT,#STP_DATACENTER_VM_01,Primary,0.191,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PFWSRV0000010,Hyper-V,defaultBackupSet,VM-PVWAPP0000256-ADGSAT,#STP_DATACENTER_VM_01,Primary,0.167,0.0,0.0,0.0,0.0
DCCM - OnPremisses,W2K16_TEMPLATE_15-01-19,Hyper-V,defaultBackupSet,VM-PVWAPP0000256-ADGSAT,#STP_DATACENTER_VM_01,Primary,0.023,0.0,0.0,0.0,0.0
DCCM - OnPremisses,PFWAPP0000235,Hyper-V,defaultBackupSet,VM-PVWAPP0000256-ADGSAT,#STP_DATACENTER_VM_01,Primary,0.013,0.0,0.0,0.0,0.0
DCCM - OnPremisses,SRVEGPAMAMAMB01,VMware,defaultBackupSet,vm-entre100e400_MAMEnt-CTRL-CLUSTER,#STP_DATACENTER_VM_01,Primary,0.06,0.0,0.01,0.01,0.001
DCCM - OnPremisses,SRVEGPASCCM01,VMware,defaultBackupSet,vm-maior400gb_MAMEnt-CTRL-CLUSTER,#STP_DATACENTER_VM_01,Primary,0.045,0.0,0.007,0.007,0.001
DCCM - OnPremisses,kpi-deped-bridge,VMware,defaultBackupSet,vm-menor100GB_MAMEnt-CTRL-CLUSTER,#STP_DATACENTER_VM_01,Primary,0.007,0.0,0.0,0.0,0.0
AWS - Glacier,SPPAFSCL002,DefaultInstanceName,defaultBackupSet,FS-SPPAFSCL002,#STP_DATACENTER_FS_02,2.AWS,0.0,0.0,0.0,0.0,0.0
GCP,SPPAFSCL002,DefaultInstanceName,defaultBackupSet,FS-SPPAFSCL002,#_STP_GCP_FS_FILES_NL,Primary,0.0,0.0,0.0,0.0,0.0
DCCM - OnPremisses,WS-ROBOCOPY-07,VMware,defaultBackupSet,vm-menor100GB_MAMEnt-CTRL-CLUSTER,#STP_DATACENTER_VM_01,Primary,0.037,0.0,0.001,0.001,0.0
DCCM - OnPremisses,WS-ROBOCOPY-03,VMware,defaultBackupSet,vm-menor100GB_MAMEnt-CTRL-CLUSTER,#STP_DATACENTER_VM_01,Primary,0.022,0.0,0.001,0.001,0.0
DCCM - OnPremisses,OBIAPRD,OBIAPRD,defaultBackupSet,BASE,#STP_DATACENTER_DB_02,1.Primary,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,OBIAPRD,OBIAPRD,defaultBackupSet,BASE,#STP_DATACENTER_DB_02,2.AWS,0.0,0.0,0.0,0.0,0.0
AWS - Glacier,OBIAPRD,OBIAPRD,defaultBackupSet,BASE,_STP_DATACENTER_CLOUD_VAULT,Primary,0.0,0.0,0.0,0.0,0.0
